id,user_id,type,title,body,is_read,created_at
2546,2032,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-30 09:00:00
2547,2177,system,System notification,There has been an update to your account or app settings.,1,2026-07-08 02:00:00
2548,2124,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-08 02:00:00
2549,2287,new_message,New message received,You have a new message in your consultation chat.,0,2026-07-05 20:00:00
2550,2150,system,System notification,There has been an update to your account or app settings.,1,2026-07-21 01:00:00
2551,1026,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-25 13:00:00
2552,2085,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-08-23 13:00:00
2553,2090,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-31 02:00:00
2554,2342,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-24 10:00:00
2555,2318,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-08-27 07:00:00
2556,2251,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-14 08:00:00
2557,2206,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-02 08:00:00
2558,2189,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-19 15:00:00
2559,2380,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-25 16:00:00
2560,2359,system,System notification,There has been an update to your account or app settings.,0,2026-08-15 14:00:00
2561,2109,system,System notification,There has been an update to your account or app settings.,1,2026-07-19 14:00:00
2562,2085,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-05 22:00:00
2563,2307,system,System notification,There has been an update to your account or app settings.,1,2026-08-16 17:00:00
2564,2026,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-30 04:00:00
2565,2287,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-15 19:00:00
2566,2064,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-12 11:00:00
2567,2154,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-09 09:00:00
2568,2100,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-07-13 11:00:00
2569,2028,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-22 20:00:00
2570,2010,system,System notification,There has been an update to your account or app settings.,1,2026-08-09 13:00:00
2571,2276,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-17 20:00:00
2572,2174,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-08 04:00:00
2573,2199,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-28 20:00:00
2574,2203,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-16 18:00:00
2575,2200,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-08-30 05:00:00
2576,2290,new_message,New message received,You have a new message in your consultation chat.,0,2026-07-07 15:00:00
2577,2012,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-28 15:00:00
2578,2315,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-27 19:00:00
2579,2336,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-18 22:00:00
2580,2347,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-08-14 11:00:00
2581,1029,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-01 11:00:00
2582,2341,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-10 11:00:00
2583,2054,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-21 16:00:00
2584,2200,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-01 11:00:00
2585,2206,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-30 10:00:00
2586,2381,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-04 15:00:00
2587,2079,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-09 10:00:00
2588,2062,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-03 02:00:00
2589,1024,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-08-01 03:00:00
2590,2278,system,System notification,There has been an update to your account or app settings.,1,2026-08-17 06:00:00
2591,2293,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-10 01:00:00
2592,2386,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-08-30 21:00:00
2593,2286,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-07 22:00:00
2594,2240,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-05 01:00:00
2595,2299,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-14 13:00:00
2596,2334,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-07 08:00:00
2597,2308,system,System notification,There has been an update to your account or app settings.,0,2026-07-06 09:00:00
2598,2360,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-25 13:00:00
2599,2079,new_message,New message received,You have a new message in your consultation chat.,0,2026-07-20 16:00:00
2600,2240,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-13 05:00:00
2601,2331,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-02 03:00:00
2602,2342,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-03 03:00:00
2603,2385,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-08 07:00:00
2604,2364,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-06 07:00:00
2605,2324,system,System notification,There has been an update to your account or app settings.,1,2026-07-05 10:00:00
2606,2040,system,System notification,There has been an update to your account or app settings.,1,2026-07-20 21:00:00
2607,2209,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-16 23:00:00
2608,2303,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-08 02:00:00
2609,2096,system,System notification,There has been an update to your account or app settings.,0,2026-08-07 11:00:00
2610,2189,system,System notification,There has been an update to your account or app settings.,1,2026-08-19 20:00:00
2611,2137,system,System notification,There has been an update to your account or app settings.,1,2026-08-07 09:00:00
2612,2117,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-06 13:00:00
2613,2145,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-07-18 13:00:00
2614,2150,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-16 22:00:00
2615,2261,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-01 13:00:00
2616,2131,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-12 07:00:00
2617,2102,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-21 08:00:00
2618,2021,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-27 14:00:00
2619,1007,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-08-18 08:00:00
2620,2296,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-14 23:00:00
2621,2269,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-08 08:00:00
2622,1002,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-14 21:00:00
2623,1031,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-03 08:00:00
2624,2074,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-08-18 04:00:00
2625,2045,system,System notification,There has been an update to your account or app settings.,1,2026-08-13 09:00:00
2626,2064,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-10 05:00:00
2627,2265,system,System notification,There has been an update to your account or app settings.,1,2026-08-20 09:00:00
2628,2009,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-23 00:00:00
2629,2291,system,System notification,There has been an update to your account or app settings.,0,2026-07-13 06:00:00
2630,2024,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-03 03:00:00
2631,2181,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-12 07:00:00
2632,2154,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-15 23:00:00
2633,2166,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-08-18 10:00:00
2634,2091,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-08 11:00:00
2635,2038,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-12 12:00:00
2636,2353,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-26 18:00:00
2637,2115,system,System notification,There has been an update to your account or app settings.,1,2026-08-14 14:00:00
2638,2229,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-26 06:00:00
2639,2164,system,System notification,There has been an update to your account or app settings.,1,2026-08-02 02:00:00
